user_id,signup_date,country,device_type,acq_channel,age,member_level,kyc_passed,device_risk_score,ip_risk_score,num_cards_linked,chargeback_history,failed_login_7d,tx_count_7d,tx_amount_7d,burstiness,hours_to_first_tx,activated,days_to_activation,is_fraud,risk_bucket
214,2025-06-14,GB,iOS,Ads,29,2,1,8.9,34.9,0,0,0,2,51.73,26.7,12.14,1,5.22,0,Low
215,2025-09-26,US,Web,Affiliate,32,1,1,31.9,43.8,1,0,1,0,48.52,36.2,3.45,1,1.96,0,Low
216,2025-04-10,US,Web,Ads,18,0,1,23.2,35.8,0,0,0,8,34.32,47.4,6.07,1,1.23,0,Low
217,2025-01-29,GB,Android,Organic,35,0,1,24.0,22.4,1,0,2,2,94.89,4.4,9.81,1,5.92,0,Low
218,2025-02-05,AU,iOS,Organic,41,0,0,38.2,21.4,2,0,2,4,54.57,63.7,9.04,1,5.82,0,Low
219,2025-06-13,US,Android,Organic,18,0,1,26.2,33.5,1,0,0,4,17.63,63.1,36.75,1,3.68,0,Low
220,2025-11-26,HK,iOS,Organic,23,2,1,42.8,30.4,1,2,2,3,109.97,4.4,3.0,1,8.02,0,Low
221,2025-02-16,HK,Android,Ads,42,0,1,52.2,4.1,0,0,3,4,70.04,14.3,19.83,0,11.34,0,Low
222,2025-06-16,US,Android,Affiliate,34,0,1,51.0,58.8,1,0,1,3,86.47,17.3,28.14,0,5.01,0,Low
223,2025-09-14,GB,iOS,Referral,23,1,1,49.4,62.8,2,0,0,6,29.76,33.0,3.45,1,4.28,0,Low
224,2025-03-15,US,Web,Ads,38,0,0,0.0,53.9,4,0,3,7,205.49,53.4,12.4,1,12.25,0,Low
225,2025-09-21,SG,Android,Ads,26,2,1,36.5,0.0,2,0,3,7,40.38,82.1,6.59,1,2.25,0,Low
226,2025-04-22,US,Android,Ads,29,3,0,68.0,38.2,2,0,2,5,178.83,48.9,22.45,1,4.41,0,Low
227,2025-10-23,SG,iOS,Organic,21,0,1,83.4,51.1,1,0,0,6,78.56,33.0,21.47,1,9.1,0,Low
228,2025-07-31,CN,Android,Ads,31,2,1,59.6,66.9,0,0,2,4,54.17,38.5,8.96,1,2.29,0,Medium
229,2025-07-19,HK,iOS,Organic,40,2,1,46.1,85.5,0,1,1,4,234.2,48.8,5.2,1,7.96,0,Medium
230,2025-03-06,HK,Android,Organic,27,2,1,30.0,42.2,0,0,0,3,77.27,33.5,3.1,1,1.43,0,Low
231,2025-06-19,IN,iOS,Referral,37,2,1,67.5,45.1,1,0,2,2,77.21,25.2,4.51,1,3.37,0,Low
232,2025-11-09,SG,iOS,Ads,31,0,1,42.2,51.8,1,1,0,3,54.24,46.6,8.66,1,7.1,0,Low
233,2025-01-08,FR,Android,Organic,41,0,1,40.5,30.3,1,0,1,2,13.39,0.9,32.1,1,9.13,0,Low
234,2025-10-04,US,Android,Ads,27,2,1,65.7,26.7,0,0,1,3,127.76,53.7,6.18,1,9.84,0,Low
235,2025-06-29,CN,Android,Referral,45,0,0,0.0,59.7,2,0,2,4,54.83,27.2,7.87,1,6.87,0,Low
236,2025-09-20,US,Android,Organic,37,2,1,43.7,55.6,2,0,1,2,55.17,69.1,9.4,1,8.84,0,Low
237,2025-08-31,HK,Android,Referral,33,0,1,18.5,38.0,0,0,1,3,35.14,64.4,6.74,1,5.65,0,Low
238,2025-06-07,CA,Android,Referral,34,0,1,55.0,10.7,5,0,1,1,47.14,8.9,3.68,0,1.5,0,Low
239,2025-04-23,BR,Android,Ads,27,1,1,74.1,0.0,1,0,2,5,34.24,67.4,14.96,1,1.44,0,Low
240,2025-08-17,GB,iOS,Organic,26,0,1,53.9,40.5,1,0,2,2,146.14,32.9,5.59,1,8.84,0,Low
241,2025-02-21,CA,Android,Organic,33,0,1,80.5,41.2,1,0,1,3,24.17,87.8,6.74,0,12.91,0,Medium
242,2025-08-02,US,iOS,Organic,20,1,1,48.8,37.1,2,1,0,3,15.81,25.7,6.11,1,1.41,0,Low
243,2025-02-04,US,Android,Organic,26,0,1,71.0,60.0,3,0,3,4,27.48,38.6,31.4,0,6.41,1,Low
244,2025-08-26,FR,Android,Affiliate,23,1,1,16.4,46.3,1,0,1,3,166.21,27.5,19.24,0,1.49,0,Low
245,2025-08-18,US,iOS,Referral,36,2,1,48.8,2.5,1,0,0,5,31.82,74.0,17.17,1,5.16,0,Low
246,2025-01-31,US,Android,Organic,36,0,1,21.2,82.0,1,1,2,2,126.46,74.0,4.16,0,3.93,0,Medium
247,2025-10-04,IN,Android,Organic,42,1,1,51.9,0.0,0,0,1,3,12.66,56.4,6.1,1,9.27,0,Low
248,2025-06-01,MX,Android,Organic,28,0,1,39.2,31.0,0,0,1,4,41.59,42.1,4.08,1,18.21,0,Low
249,2025-10-15,GB,Web,Organic,24,1,1,41.4,22.0,0,0,1,4,55.98,37.3,21.69,1,12.12,0,Low
250,2025-01-16,CN,iOS,Ads,18,0,1,41.2,51.7,0,0,1,5,30.41,43.1,36.44,1,8.0,0,Low
251,2025-03-07,BR,iOS,Referral,33,0,1,63.9,16.3,1,0,1,3,67.57,51.4,4.67,1,3.7,0,Low
252,2025-06-30,US,iOS,Organic,44,2,1,48.5,55.2,0,0,1,5,69.68,45.8,7.24,1,2.24,0,Low
253,2025-03-10,HK,Android,Organic,30,0,0,48.4,35.8,0,0,1,5,30.52,26.6,15.67,1,1.56,0,Low
254,2025-05-01,CN,iOS,Ads,31,1,1,45.3,56.4,1,0,3,6,30.43,74.2,1.93,1,8.13,0,Medium
255,2025-08-30,IN,Web,Organic,31,0,0,57.9,0.0,0,0,0,1,72.19,19.0,4.72,1,8.8,0,Low
256,2025-02-22,IN,iOS,Referral,33,2,0,41.0,38.0,1,0,1,4,178.53,2.9,7.48,1,1.08,0,Low
257,2025-09-05,CA,Android,Referral,40,1,0,25.1,56.0,1,0,3,0,128.29,61.1,8.01,1,1.88,0,Low
258,2025-02-07,US,Android,Organic,48,1,1,62.3,19.3,0,0,1,4,138.74,54.2,16.53,1,4.63,0,Low
259,2025-03-05,SG,iOS,Ads,35,0,1,37.1,48.2,1,0,0,3,116.15,14.3,3.81,1,2.46,0,Low
260,2025-08-03,US,Android,Affiliate,36,1,1,50.0,47.5,1,0,0,6,120.44,29.5,20.22,1,14.57,0,Low
261,2025-10-17,IN,Android,Organic,29,0,1,58.7,47.0,1,0,1,4,50.23,8.4,7.64,0,3.65,0,Low
262,2025-03-04,US,Android,Organic,30,1,1,25.7,34.8,1,0,2,2,44.28,32.6,1.57,1,4.35,0,Low
263,2025-04-20,US,Android,Referral,30,2,1,30.3,56.6,2,0,0,2,153.11,5.0,3.51,1,7.08,0,Low
264,2025-12-04,AU,Android,Organic,28,1,0,19.2,49.0,0,0,1,3,52.5,45.6,13.73,0,6.55,0,Low
265,2025-12-28,HK,Android,Ads,32,0,1,38.7,47.8,1,1,0,8,38.07,44.0,5.07,1,6.45,0,Low
266,2025-08-01,BR,Android,Organic,37,2,1,64.0,30.4,1,0,2,5,119.08,69.3,5.65,1,16.88,0,Low
267,2025-06-13,US,Android,Organic,32,1,1,44.6,22.3,0,1,0,5,43.12,87.3,3.19,1,3.66,0,Low
268,2025-05-07,FR,Android,Affiliate,28,1,1,70.4,51.6,0,0,0,4,76.52,47.8,9.84,1,2.61,0,Medium
269,2025-08-12,US,iOS,Ads,32,2,1,50.9,27.9,0,0,0,4,15.79,18.0,2.61,0,6.11,0,Low
270,2025-08-04,US,Android,Ads,22,0,1,34.7,70.9,0,0,1,4,100.87,34.5,7.86,1,5.68,0,Low
271,2025-04-18,HK,iOS,Organic,38,0,1,32.7,82.8,1,0,1,2,25.19,3.0,8.93,1,5.72,0,Low
272,2025-01-09,US,Web,Affiliate,27,0,1,73.5,27.9,0,0,0,4,82.47,42.2,5.38,1,16.42,0,Medium
273,2025-02-25,GB,iOS,Organic,21,1,0,59.1,25.5,1,0,3,4,60.28,49.3,6.69,0,8.0,0,Low
274,2025-12-16,US,Android,Ads,35,0,1,41.8,50.9,3,0,1,3,340.62,56.2,6.12,1,11.3,0,Low
275,2025-06-02,US,iOS,Organic,36,1,1,47.4,48.1,0,0,2,2,65.9,42.1,21.03,0,12.96,0,Low
276,2025-06-26,AU,iOS,Ads,23,0,1,37.0,41.4,2,1,1,2,90.12,33.5,25.05,1,21.93,0,Low
277,2025-06-20,US,iOS,Ads,37,1,1,0.0,53.5,2,0,1,7,87.55,61.1,12.07,1,1.74,0,Low
278,2025-10-13,CA,Android,Organic,37,0,1,46.6,56.1,0,0,1,8,39.17,60.5,2.98,0,2.79,1,Low
279,2025-01-24,DE,iOS,Organic,49,0,1,22.6,26.6,2,0,0,7,126.8,62.0,6.65,1,1.56,0,Low
280,2025-01-31,US,iOS,Organic,29,0,0,38.5,24.9,0,0,1,2,82.27,33.2,1.56,0,14.12,0,Low
281,2025-04-11,DE,iOS,Ads,31,1,1,22.3,4.7,0,0,1,5,109.75,75.3,4.55,1,1.06,0,Low
282,2025-06-27,US,iOS,Ads,26,0,1,41.7,8.2,3,0,0,1,323.88,44.4,4.44,1,3.09,0,Low
283,2025-09-02,CN,Web,Affiliate,35,1,0,27.1,22.9,1,0,2,1,25.14,49.8,6.66,1,6.94,1,Low
284,2025-06-29,US,Android,Organic,31,0,0,46.2,35.3,0,0,3,3,87.08,75.6,17.62,0,1.61,0,Low
285,2025-06-11,BR,Android,Organic,40,1,0,57.5,58.0,0,0,2,5,72.32,38.2,1.95,1,32.53,0,Medium
286,2025-12-09,GB,Android,Organic,27,0,1,50.6,54.3,1,0,3,3,26.91,77.2,9.08,1,3.19,0,Medium
287,2025-02-28,SG,Android,Organic,35,0,1,18.5,51.4,2,0,1,6,26.58,61.3,18.86,0,9.08,0,Low
288,2025-07-28,MX,Android,Ads,29,2,1,15.0,38.1,0,0,0,2,114.38,72.1,5.76,1,1.87,0,Low
289,2025-07-17,CN,iOS,Organic,18,3,1,21.9,86.7,0,0,1,3,218.06,47.0,10.7,1,20.94,0,Low
290,2025-06-22,IN,Web,Organic,37,0,1,63.5,18.2,0,0,2,4,160.17,44.5,10.15,1,2.94,0,Low
291,2025-10-22,AU,Android,Organic,18,0,1,84.4,37.0,0,0,1,2,118.74,83.6,12.99,1,12.8,1,Medium
292,2025-04-08,IN,Android,Organic,30,1,1,32.9,48.8,0,0,2,7,80.24,73.8,7.6,1,10.86,0,Low
293,2025-12-15,IN,Web,Ads,30,3,1,26.6,20.3,2,0,2,4,108.08,15.5,13.04,1,39.06,0,Low
294,2025-05-02,MX,iOS,Organic,31,0,0,70.0,36.0,1,0,2,6,67.91,63.5,12.49,1,4.7,0,Medium
295,2025-07-18,US,Web,Referral,31,1,0,37.5,13.2,0,0,1,5,130.05,18.6,22.14,1,0.57,0,Low
296,2025-07-10,FR,Web,Organic,31,0,0,43.6,35.2,2,0,0,7,44.72,46.7,5.32,1,6.66,0,Low
297,2025-11-07,FR,iOS,Organic,34,0,1,47.9,71.5,3,0,1,5,128.79,26.2,3.83,1,6.61,0,Low
298,2025-06-10,CA,Android,Organic,30,0,1,32.7,45.4,3,0,0,3,132.27,29.0,3.57,1,4.62,0,Low
299,2025-04-14,US,Android,Affiliate,55,1,1,31.0,80.6,3,0,2,3,84.14,15.8,2.64,1,3.02,0,Low
300,2025-01-08,MX,iOS,Organic,28,0,1,43.6,70.4,0,0,3,2,416.53,72.1,3.69,1,13.47,0,Medium
301,2025-05-13,US,Android,Referral,20,1,0,37.6,12.5,1,0,0,6,46.03,11.0,23.03,1,11.04,0,Low
302,2025-10-29,SG,iOS,Ads,18,0,0,12.9,19.0,3,0,0,6,186.71,23.6,15.32,1,4.84,0,Low
303,2025-01-04,SG,iOS,Ads,37,0,1,28.8,70.7,0,0,2,1,42.66,36.5,14.23,0,5.26,0,Low
304,2025-11-24,US,Android,Ads,18,0,1,42.5,40.1,2,0,1,5,87.51,65.4,10.1,1,7.47,0,Low
305,2025-07-18,AU,Android,Organic,20,0,0,35.0,12.5,1,0,0,6,59.29,33.1,5.6,1,6.12,0,Low
306,2025-02-21,US,Android,Organic,19,0,1,53.9,61.1,1,2,0,5,204.67,79.3,13.87,1,7.7,0,Medium
307,2025-04-21,AU,Android,Referral,35,1,1,31.0,72.8,0,0,1,6,81.5,32.0,3.6,1,3.73,0,Low
308,2025-07-22,BR,iOS,Affiliate,43,0,0,77.6,71.8,0,0,0,3,34.17,49.3,14.49,1,4.89,0,High
309,2025-04-26,CN,Android,Organic,23,2,0,45.9,52.0,1,0,1,4,88.95,22.3,6.04,1,4.34,0,Low
310,2025-02-09,AU,iOS,Organic,35,1,0,46.3,65.8,1,0,0,3,30.92,44.8,7.73,0,2.39,0,Low
311,2025-09-01,US,iOS,Organic,18,0,1,35.7,52.4,0,0,0,6,80.58,91.0,26.35,1,4.49,0,Low
312,2025-09-03,BR,iOS,Ads,24,2,1,40.2,22.7,2,0,2,4,78.3,66.8,12.69,1,2.58,0,Low
313,2025-02-13,IN,Android,Organic,36,0,1,11.0,64.3,1,0,2,6,20.88,43.2,35.36,1,5.83,0,Low
314,2025-04-13,US,iOS,Ads,28,0,0,45.0,37.7,1,0,1,2,210.68,36.0,21.42,1,0.79,0,Low
315,2025-03-31,AU,iOS,Organic,40,1,1,80.4,79.1,3,0,0,1,78.39,48.1,6.72,0,8.68,0,Medium
316,2025-08-29,SG,Android,Referral,18,2,1,61.1,35.2,0,0,3,6,160.9,24.9,7.06,1,2.33,0,Low
317,2025-09-24,GB,iOS,Organic,24,0,1,15.6,37.3,4,0,3,4,173.21,32.6,13.99,1,5.81,0,Low
318,2025-09-23,AU,Web,Organic,35,0,1,50.2,20.4,0,1,0,6,69.07,31.4,4.54,1,4.23,0,Low
319,2025-12-09,SG,Android,Referral,35,1,1,53.0,56.5,0,0,1,5,41.27,36.2,6.67,1,3.92,0,Low
320,2025-10-08,GB,iOS,Ads,36,0,0,72.3,80.1,1,0,1,6,122.58,57.6,16.56,0,8.47,0,High
321,2025-04-28,US,Web,Organic,33,2,1,30.8,58.1,2,1,2,1,41.82,45.7,3.4,1,12.86,0,Low
322,2025-02-09,CN,Android,Affiliate,21,0,1,86.1,43.7,2,0,2,6,42.79,26.3,7.97,1,1.81,0,Medium
323,2025-08-13,BR,Android,Organic,24,3,1,47.0,33.0,1,0,2,5,187.45,50.7,5.11,1,24.1,0,Low
324,2025-12-01,US,Android,Organic,52,0,1,30.1,28.9,1,1,1,4,52.18,30.3,15.43,0,8.77,0,Low
325,2025-12-22,GB,Android,Organic,20,2,1,15.6,66.5,0,1,4,4,57.8,8.7,14.28,1,4.72,0,Low
326,2025-03-26,US,Android,Organic,18,1,1,42.9,29.4,0,0,2,5,131.18,28.0,14.84,1,5.27,0,Low
327,2025-03-28,BR,Android,Ads,37,3,0,48.7,0.4,0,0,1,2,55.89,80.5,3.91,0,5.73,0,Low
328,2025-01-14,GB,Android,Ads,21,0,1,24.4,100.0,2,0,2,1,34.66,43.0,8.49,1,3.15,0,Medium
329,2025-02-21,CN,iOS,Organic,47,0,1,56.2,47.9,0,1,0,4,63.18,38.2,12.33,0,25.37,0,Low
330,2025-07-22,US,iOS,Affiliate,56,0,1,54.5,34.5,1,0,0,2,93.49,54.2,16.13,1,6.49,0,Low
331,2025-07-19,HK,iOS,Organic,29,1,1,45.2,28.7,2,1,1,5,51.41,54.5,4.44,1,9.41,0,Low
332,2025-05-16,IN,Android,Organic,34,0,1,29.5,53.1,2,0,3,4,72.76,45.4,4.79,1,3.37,0,Low
333,2025-04-24,SG,Android,Organic,18,0,1,45.3,19.0,1,1,0,2,57.32,45.7,1.3,1,4.44,0,Low
334,2025-10-30,HK,Web,Ads,40,0,1,78.2,29.6,1,1,1,2,34.54,30.0,5.92,0,3.09,0,Low
335,2025-06-17,DE,iOS,Organic,18,1,0,28.4,50.7,0,1,1,6,16.98,26.3,5.49,1,16.0,0,Low
336,2025-10-23,CN,Android,Referral,19,1,0,13.4,24.5,1,0,2,4,120.8,24.6,15.9,1,5.79,0,Low
337,2025-12-18,HK,iOS,Affiliate,32,0,1,38.3,18.6,2,0,1,6,77.97,70.9,19.87,1,6.84,0,Low
338,2025-04-26,CN,Android,Affiliate,36,1,0,30.4,31.5,0,0,1,4,67.03,43.5,13.54,1,7.23,0,Low
339,2025-03-15,US,Android,Ads,18,0,1,11.6,36.4,1,0,0,3,50.01,55.4,6.35,1,4.23,0,Low
340,2025-12-14,AU,Android,Ads,26,2,1,52.3,37.2,1,1,1,2,87.03,64.2,7.88,1,40.28,0,Low
341,2025-08-20,BR,Android,Referral,18,2,1,21.3,36.7,0,0,2,3,48.42,64.8,2.29,1,3.37,0,Low
342,2025-04-17,IN,Android,Ads,28,0,1,19.4,47.7,2,0,3,3,97.17,57.1,3.42,1,7.11,0,Low
343,2025-08-15,IN,iOS,Organic,24,0,1,59.8,28.1,1,0,1,1,60.06,17.0,7.18,1,11.07,0,Low
344,2025-07-07,HK,Android,Organic,25,0,0,70.2,48.0,2,0,2,3,37.5,11.3,13.65,0,5.6,0,Low
345,2025-11-27,CN,Android,Affiliate,37,1,1,91.6,30.4,1,0,2,4,223.84,25.3,2.85,0,6.04,0,Medium
346,2025-04-04,CA,iOS,Organic,34,2,1,17.0,39.6,2,0,2,4,121.79,15.0,7.51,0,3.76,0,Low
347,2025-12-28,IN,Android,Affiliate,36,0,1,52.1,29.3,0,0,2,3,177.15,29.9,18.51,0,6.54,0,Low
348,2025-12-08,AU,Android,Referral,30,0,1,19.8,5.8,3,0,2,3,144.09,40.1,8.25,0,22.38,0,Low
349,2025-03-07,SG,iOS,Organic,37,0,1,46.3,48.1,3,0,1,5,48.99,23.4,3.76,1,2.64,0,Low
350,2025-03-02,AU,iOS,Organic,31,0,1,42.2,63.4,0,1,2,1,63.92,19.8,24.63,1,6.78,0,Low
351,2025-07-14,DE,Android,Organic,27,3,1,6.4,47.2,1,0,0,5,128.71,56.4,9.34,1,3.78,0,Low
352,2025-01-17,IN,Android,Organic,36,2,1,54.5,17.3,1,1,1,4,65.2,28.7,10.79,1,19.51,0,Low
353,2025-04-20,DE,Android,Ads,27,0,1,45.0,15.5,2,0,1,3,37.36,71.3,14.08,1,11.66,0,Low
354,2025-06-08,HK,Android,Organic,28,0,0,55.9,59.0,1,1,0,5,72.83,9.8,13.97,1,4.93,0,Low
355,2025-12-20,US,iOS,Organic,41,0,1,22.3,50.3,0,0,1,3,225.59,54.9,16.33,0,4.3,0,Low
356,2025-12-29,SG,iOS,Ads,40,0,1,83.1,45.2,0,0,1,2,85.49,29.1,12.95,1,12.52,0,Medium
357,2025-02-25,CN,iOS,Organic,28,1,0,49.8,59.1,1,0,1,5,24.03,51.7,31.55,0,15.98,0,Low
358,2025-11-22,IN,iOS,Organic,39,1,1,51.0,55.5,0,0,2,3,46.73,65.3,21.1,1,7.23,0,Low
359,2025-02-03,SG,iOS,Organic,19,1,1,69.9,44.6,2,0,2,3,180.28,65.8,18.11,1,6.69,0,Low
360,2025-10-01,SG,iOS,Affiliate,28,0,1,44.8,69.9,2,1,1,1,63.31,31.2,6.06,1,1.88,0,Medium
361,2025-11-05,CN,Android,Organic,24,0,0,28.9,76.4,2,0,1,2,23.94,21.3,6.24,0,7.81,0,Low
362,2025-11-22,CA,Android,Organic,31,1,1,64.6,67.7,1,1,0,2,85.67,71.7,10.27,0,2.27,0,Medium
363,2025-03-23,SG,iOS,Organic,38,1,1,42.3,57.3,0,0,1,4,53.81,41.7,8.98,0,1.16,0,Low
364,2025-11-23,US,Android,Ads,36,1,0,62.4,44.3,1,0,0,3,150.52,53.5,3.42,1,3.72,0,Medium
365,2025-02-12,BR,iOS,Ads,35,2,1,42.9,43.0,2,0,1,4,66.47,36.5,26.11,1,5.9,0,Low
366,2025-07-09,CN,Android,Organic,32,0,0,84.1,57.0,1,0,0,3,255.96,67.2,17.74,1,12.44,0,High
367,2025-06-21,HK,Web,Ads,30,0,1,44.0,30.8,1,0,1,5,49.57,78.1,10.7,1,1.38,0,Low
368,2025-04-26,US,Android,Ads,42,0,1,33.5,40.8,3,0,1,0,148.61,48.0,3.98,1,8.81,0,Low
369,2025-01-09,GB,iOS,Affiliate,18,1,0,50.8,30.0,1,0,2,3,73.0,84.0,5.26,1,7.58,0,Medium
370,2025-10-09,AU,Android,Ads,25,0,1,36.2,40.6,0,0,2,3,52.79,60.7,14.75,0,3.17,0,Low
371,2025-05-03,IN,Android,Ads,35,0,0,29.1,25.6,1,0,0,10,61.22,23.0,5.31,1,4.77,0,Low
372,2025-08-30,US,iOS,Organic,45,0,1,69.0,37.7,0,0,1,5,35.3,7.8,6.9,1,3.59,0,Low
373,2025-05-30,MX,Web,Organic,28,2,1,21.8,34.2,3,0,1,5,144.42,10.1,15.65,1,2.53,0,Low
374,2025-05-17,AU,Android,Affiliate,29,0,1,63.3,63.4,0,0,0,3,46.43,45.4,18.32,0,3.5,0,Medium
375,2025-11-20,CN,iOS,Organic,19,0,1,73.6,65.2,1,0,1,4,191.88,45.9,8.48,1,6.58,1,Medium
376,2025-02-04,US,Android,Organic,26,0,1,38.6,53.5,1,0,1,1,113.6,41.3,4.29,1,25.58,0,Low
377,2025-09-26,CN,Android,Ads,37,0,1,49.6,12.5,2,0,1,4,62.45,25.2,21.41,1,9.41,0,Low
378,2025-09-30,BR,Android,Referral,45,2,0,29.7,54.0,2,0,0,3,82.11,80.7,20.43,1,6.45,0,Low
379,2025-05-19,CN,Web,Organic,28,2,1,65.3,59.5,1,0,3,6,106.25,42.6,6.71,1,8.3,0,Medium
380,2025-04-06,HK,Web,Affiliate,24,1,0,21.4,35.5,2,0,2,4,118.41,14.6,8.08,1,12.31,0,Low
381,2025-01-02,AU,iOS,Organic,32,0,0,62.6,57.4,1,0,0,5,253.09,23.8,16.7,0,3.55,0,Low
382,2025-12-08,BR,iOS,Affiliate,18,2,1,44.8,60.8,0,0,1,1,218.14,56.8,6.7,1,3.49,0,Medium
383,2025-12-12,CA,iOS,Affiliate,42,0,0,29.3,9.7,1,0,2,3,21.02,14.8,2.64,0,7.61,0,Low
384,2025-03-29,DE,Android,Ads,20,1,0,32.0,61.2,1,0,0,5,165.55,75.0,18.9,1,9.8,0,Low
385,2025-01-12,US,Android,Referral,34,0,0,53.4,37.7,2,0,5,5,93.67,36.5,9.81,1,3.1,0,Low
386,2025-02-14,BR,iOS,Referral,34,0,1,23.1,14.6,1,0,1,6,36.26,12.2,8.92,1,7.31,0,Low
387,2025-01-25,US,Web,Referral,37,0,0,54.5,45.2,4,0,2,2,41.68,63.3,14.7,1,8.62,0,Medium
388,2025-10-31,US,iOS,Organic,33,0,0,47.6,34.3,0,0,0,3,133.5,19.5,11.04,1,7.53,0,Low
389,2025-11-22,MX,Android,Organic,31,1,1,37.4,59.1,1,0,1,4,88.08,29.9,8.99,1,8.76,0,Low
390,2025-02-25,US,Android,Organic,35,1,0,53.3,54.3,0,0,1,4,67.23,76.8,17.51,1,3.09,0,Medium
391,2025-09-30,US,iOS,Organic,39,2,1,30.2,52.9,1,1,0,2,204.47,34.2,3.99,1,2.73,0,Low
392,2025-03-07,CA,iOS,Ads,47,1,1,39.6,26.4,1,0,5,10,64.93,76.3,17.84,1,8.64,0,Low
393,2025-05-15,CN,iOS,Organic,21,0,1,37.6,34.2,3,0,1,3,169.32,15.7,78.73,0,3.01,0,Low
394,2025-08-07,US,Web,Referral,18,0,1,21.7,35.9,0,0,0,5,6.4,5.0,6.6,1,6.98,0,Low
395,2025-09-20,GB,Android,Organic,18,1,1,38.5,55.0,1,0,2,2,269.64,25.4,3.93,1,3.89,0,Low
396,2025-11-16,DE,Android,Organic,18,0,1,16.3,69.5,3,0,1,5,162.18,33.8,20.85,0,3.77,0,Low
397,2025-01-17,FR,Android,Organic,20,0,1,34.5,53.0,0,1,0,2,53.93,68.0,11.89,0,7.34,1,Low
398,2025-03-13,US,Android,Organic,19,0,1,13.4,25.4,0,1,0,4,52.6,70.3,4.08,1,3.7,0,Low
399,2025-04-13,GB,Web,Organic,27,1,1,26.1,33.5,0,0,2,6,56.9,76.7,4.72,1,5.48,0,Low
400,2025-04-24,FR,Android,Ads,39,1,1,27.9,50.2,1,0,2,1,162.74,48.0,11.1,1,16.89,0,Low
401,2025-12-31,US,Android,Organic,37,0,1,52.0,65.2,4,0,2,5,98.56,32.9,11.95,1,14.03,0,Low
402,2025-10-11,US,Android,Affiliate,25,2,0,27.3,39.9,1,0,1,4,38.68,29.7,7.48,1,3.95,0,Low
403,2025-04-27,US,iOS,Organic,26,3,1,22.0,55.5,0,0,1,2,67.12,18.3,4.33,1,9.54,0,Low
404,2025-12-21,SG,iOS,Ads,49,1,1,37.6,10.9,3,1,0,1,126.29,40.5,10.9,0,4.27,0,Low
405,2025-07-02,US,iOS,Ads,36,0,1,78.7,31.1,2,0,1,1,134.77,6.3,8.55,0,3.45,0,Low
406,2025-07-02,AU,Android,Organic,33,1,1,14.6,56.5,0,1,2,4,189.39,63.5,10.13,1,4.29,0,Low
407,2025-06-08,MX,Android,Organic,32,0,0,57.1,0.0,0,0,0,1,53.68,27.9,19.28,0,12.75,0,Low
408,2025-02-22,US,Android,Affiliate,28,0,0,50.9,63.8,0,1,2,4,53.83,31.0,10.38,1,7.75,0,Medium
409,2025-12-08,CA,iOS,Ads,49,1,1,82.2,49.7,0,0,3,5,174.61,31.1,10.33,1,9.01,0,Medium
410,2025-01-06,US,Android,Organic,29,3,1,49.9,43.7,1,1,2,4,60.14,6.5,6.83,1,8.98,0,Low
411,2025-03-05,US,Android,Ads,32,0,1,45.4,1.2,1,0,0,4,141.0,81.1,22.68,0,2.06,0,Low
412,2025-03-25,DE,Android,Organic,18,0,1,45.3,60.9,1,0,2,5,61.27,66.1,9.96,1,5.23,0,Low
413,2025-04-12,HK,Web,Organic,25,0,1,44.0,81.2,1,0,0,5,38.3,25.7,5.74,1,11.74,1,Low
414,2025-02-18,IN,iOS,Organic,26,0,1,57.3,37.0,2,0,0,6,52.86,25.3,6.19,1,10.33,0,Low
415,2025-01-07,GB,iOS,Ads,35,1,1,35.0,32.2,4,0,1,3,60.09,45.9,11.47,1,8.0,0,Low
416,2025-09-05,US,Android,Organic,24,0,0,99.3,36.2,2,0,3,2,27.56,3.2,27.17,1,6.3,0,Low
417,2025-12-20,HK,iOS,Ads,31,0,1,60.1,57.0,3,0,2,3,101.38,35.1,15.47,1,4.85,0,Low
418,2025-02-14,US,Android,Organic,26,2,1,41.2,62.3,0,0,2,5,113.04,37.8,15.03,1,13.08,0,Low
419,2025-04-19,BR,Android,Organic,21,2,1,40.2,53.5,1,0,4,2,45.16,69.2,63.5,1,8.39,0,Low
420,2025-07-04,AU,iOS,Organic,21,2,1,44.4,36.8,0,0,2,1,229.23,21.4,3.32,1,3.6,0,Low
421,2025-12-05,CN,Web,Organic,29,0,1,43.8,63.9,0,0,2,1,110.52,40.2,2.44,1,21.67,0,Medium
422,2025-09-11,SG,iOS,Affiliate,32,2,1,56.2,19.2,2,0,2,1,97.86,90.6,3.46,1,2.15,0,Medium
423,2025-10-07,CA,Android,Ads,29,0,1,50.0,65.6,0,0,0,3,112.29,57.1,30.17,0,3.61,0,Low
424,2025-08-01,FR,Android,Organic,24,0,1,71.0,68.4,4,0,3,8,53.09,62.9,4.4,1,6.34,0,Medium
425,2025-06-02,US,Android,Organic,30,0,1,27.5,34.1,1,0,0,3,38.74,38.5,10.27,1,2.52,0,Low
426,2025-03-14,US,iOS,Organic,28,3,1,44.1,77.2,2,0,0,3,21.62,72.6,2.65,1,4.31,0,Medium
427,2025-11-12,US,Web,Affiliate,22,0,1,27.3,62.0,0,0,2,4,235.53,8.3,7.54,1,3.49,0,Low
428,2025-10-21,CN,Web,Organic,32,2,0,36.3,42.1,1,0,2,3,38.16,75.4,3.13,1,16.88,0,Medium
